"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"64","2016-01-15 19:42:08","2016-01-15 19:43:12","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","990","Subscriber","1993","1"
"611","2016-01-15 19:42:29","2016-01-15 19:52:40","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1533","Subscriber","1989","1"
"366","2016-01-15 19:45:48","2016-01-15 19:51:55","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","967","Subscriber","1987","1"
"330","2016-01-15 19:51:05","2016-01-15 19:56:35","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","673","Subscriber","1989","1"
"615","2016-01-15 19:54:41","2016-01-15 20:04:57","117","Binney St / Sixth St","42.366095","-71.086388","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","709","Subscriber","1991","1"
"248","2016-01-15 19:56:34","2016-01-15 20:00:43","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1084","Customer","1986","2"
"265","2016-01-15 20:00:21","2016-01-15 20:04:46","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1288","Subscriber","1987","1"
"726","2016-01-15 20:01:24","2016-01-15 20:13:30","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1565","Customer","1994","1"
"281","2016-01-15 20:03:39","2016-01-15 20:08:20","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","177","University Park","42.36264779118595","-71.10006093978882","1324","Subscriber","1995","1"
"665","2016-01-15 20:04:58","2016-01-15 20:16:04","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1081","Customer","1993","1"
"506","2016-01-15 20:05:30","2016-01-15 20:13:56","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1128","Subscriber","1991","2"
"616","2016-01-15 20:12:46","2016-01-15 20:23:03","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","998","Subscriber","1987","2"
"434","2016-01-15 20:16:16","2016-01-15 20:23:31","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1533","Subscriber","1985","1"
"409","2016-01-15 20:18:06","2016-01-15 20:24:55","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1564","Customer","1962","2"
"746","2016-01-15 20:19:37","2016-01-15 20:32:04","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1325","Subscriber","1993","1"
"652","2016-01-15 20:28:28","2016-01-15 20:39:20","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1002","Customer","1989","1"
"666","2016-01-15 20:28:39","2016-01-15 20:39:45","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1092","Subscriber","1991","2"
"248","2016-01-15 20:31:30","2016-01-15 20:35:39","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","177","University Park","42.36264779118595","-71.10006093978882","1565","Subscriber","1984","1"
"231","2016-01-15 20:34:49","2016-01-15 20:38:41","179","MIT Vassar St","42.355601213279265","-71.10394477844238","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","703","Subscriber","1990","1"
"372","2016-01-15 20:43:21","2016-01-15 20:49:34","141","Kendall Street","42.363560158429884","-71.08216792345047","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","961","Subscriber","1992","1"
"356","2016-01-15 20:43:44","2016-01-15 20:49:40","107","Ames St at Main St","42.3625","-71.08822","179","MIT Vassar St","42.355601213279265","-71.10394477844238","897","Subscriber","1988","2"
"498","2016-01-15 20:44:51","2016-01-15 20:53:10","179","MIT Vassar St","42.355601213279265","-71.10394477844238","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","739","Subscriber","1991","1"
"336","2016-01-15 20:45:30","2016-01-15 20:51:07","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","735","Subscriber","1978","1"
"448","2016-01-15 20:46:50","2016-01-15 20:54:18","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","676","Subscriber","1991","1"
"339","2016-01-15 20:47:03","2016-01-15 20:52:42","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","731","Subscriber","1986","1"
"407","2016-01-15 20:47:39","2016-01-15 20:54:27","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1104","Subscriber","1992","2"
"555","2016-01-15 20:48:55","2016-01-15 20:58:10","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","709","Subscriber","1991","2"
"385","2016-01-15 20:49:51","2016-01-15 20:56:17","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","673","Subscriber","1987","1"
"221","2016-01-15 20:50:53","2016-01-15 20:54:35","179","MIT Vassar St","42.355601213279265","-71.10394477844238","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1266","Subscriber","1988","2"
"264","2016-01-15 20:52:54","2016-01-15 20:57:18","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1538","Subscriber","1988","1"
"760","2016-01-15 20:56:57","2016-01-15 21:09:37","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","749","Customer","1992","1"
"248","2016-01-15 20:57:41","2016-01-15 21:01:49","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1545","Subscriber","1975","1"
"236","2016-01-15 21:01:58","2016-01-15 21:05:55","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1266","Subscriber","1988","2"
"258","2016-01-15 21:05:30","2016-01-15 21:09:49","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","732","Subscriber","1985","1"
"2182","2016-01-15 21:23:06","2016-01-15 21:59:28","179","MIT Vassar St","42.355601213279265","-71.10394477844238","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1102","Subscriber",\N,"0"
"506","2016-01-15 21:33:35","2016-01-15 21:42:01","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","683","Subscriber","1993","1"
"1556","2016-01-15 21:33:35","2016-01-15 21:59:32","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","957","Subscriber","1984","1"
"279","2016-01-15 21:34:48","2016-01-15 21:39:27","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","983","Subscriber","1989","1"
"156","2016-01-15 21:35:26","2016-01-15 21:38:02","107","Ames St at Main St","42.3625","-71.08822","107","Ames St at Main St","42.3625","-71.08822","1098","Subscriber","1991","1"
"661","2016-01-15 21:36:35","2016-01-15 21:47:36","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","932","Subscriber","1995","1"
"293","2016-01-15 21:38:25","2016-01-15 21:43:18","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1579","Subscriber","1991","1"
"804","2016-01-15 21:40:07","2016-01-15 21:53:32","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","1264","Customer","1992","1"
"279","2016-01-15 21:42:02","2016-01-15 21:46:41","107","Ames St at Main St","42.3625","-71.08822","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1098","Subscriber","1982","2"
"635","2016-01-15 21:43:05","2016-01-15 21:53:40","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1084","Subscriber","1990","1"
"230","2016-01-15 21:47:34","2016-01-15 21:51:25","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","853","Subscriber","1988","1"
"210","2016-01-15 21:47:46","2016-01-15 21:51:16","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1288","Subscriber","1987","1"
"152","2016-01-15 21:50:26","2016-01-15 21:52:59","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","774","Subscriber","1990","1"
"164","2016-01-15 21:59:22","2016-01-15 22:02:07","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","774","Subscriber","1990","1"
"557","2016-01-15 22:00:20","2016-01-15 22:09:38","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1536","Subscriber",\N,"0"
"655","2016-01-15 22:01:13","2016-01-15 22:12:09","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","923","Subscriber",\N,"0"
"398","2016-01-15 22:02:39","2016-01-15 22:09:18","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","662","Subscriber",\N,"0"
"323","2016-01-15 22:16:26","2016-01-15 22:21:49","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","117","Binney St / Sixth St","42.366095","-71.086388","957","Customer","1989","1"
"469","2016-01-15 22:27:58","2016-01-15 22:35:47","177","University Park","42.36264779118595","-71.10006093978882","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1296","Subscriber",\N,"0"
"339","2016-01-15 22:48:24","2016-01-15 22:54:03","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","1073","Subscriber","1995","1"
"607","2016-01-15 23:02:57","2016-01-15 23:13:05","179","MIT Vassar St","42.355601213279265","-71.10394477844238","117","Binney St / Sixth St","42.366095","-71.086388","897","Subscriber","1995","2"
"201","2016-01-15 23:19:53","2016-01-15 23:23:14","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","117","Binney St / Sixth St","42.366095","-71.086388","1536","Customer","1972","1"
"936","2016-01-15 23:24:24","2016-01-15 23:40:00","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1339","Customer","1989","1"
"452","2016-01-15 23:32:40","2016-01-15 23:40:13","107","Ames St at Main St","42.3625","-71.08822","179","MIT Vassar St","42.355601213279265","-71.10394477844238","718","Subscriber","1984","1"
"632","2016-01-15 23:34:49","2016-01-15 23:45:21","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1081","Subscriber","1984","2"
"426","2016-01-16 00:01:34","2016-01-16 00:08:40","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","961","Subscriber","1986","1"
"181","2016-01-16 00:09:20","2016-01-16 00:12:22","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","682","Subscriber","1984","1"
"185","2016-01-16 00:18:24","2016-01-16 00:21:29","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","682","Subscriber","1984","1"
"419","2016-01-16 00:28:56","2016-01-16 00:35:55","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1292","Subscriber","1988","1"
"476","2016-01-16 00:30:11","2016-01-16 00:38:07","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","143","EF - North Point Park","42.369885","-71.069957","662","Subscriber","1983","1"
"630","2016-01-16 00:36:12","2016-01-16 00:46:42","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1289","Customer","1985","1"
"506","2016-01-16 00:46:04","2016-01-16 00:54:30","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","176","Lesley University","42.38674802045056","-71.11901879310608","778","Subscriber","1989","2"
"372","2016-01-16 00:58:32","2016-01-16 01:04:45","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","645","Customer","1967","2"
"322","2016-01-16 01:10:34","2016-01-16 01:15:57","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","646","Subscriber","1985","1"
"453","2016-01-16 01:45:35","2016-01-16 01:53:09","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","117","Binney St / Sixth St","42.366095","-71.086388","1105","Subscriber","1991","1"
"324","2016-01-16 01:46:15","2016-01-16 01:51:40","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1278","Subscriber","1964","1"
"565","2016-01-16 02:00:35","2016-01-16 02:10:01","107","Ames St at Main St","42.3625","-71.08822","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","940","Subscriber","1992","1"
"990","2016-01-16 02:01:02","2016-01-16 02:17:32","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","864","Subscriber","1964","1"
"413","2016-01-16 02:06:45","2016-01-16 02:13:39","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","143","EF - North Point Park","42.369885","-71.069957","752","Customer","1981","1"
"336","2016-01-16 03:53:24","2016-01-16 03:59:01","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","714","Subscriber","1991","1"
"249","2016-01-16 06:16:42","2016-01-16 06:20:52","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1571","Subscriber","1988","1"
"372","2016-01-16 06:52:30","2016-01-16 06:58:43","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1533","Subscriber","1991","1"
"145","2016-01-16 07:43:09","2016-01-16 07:45:35","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","702","Subscriber","1982","1"
"1223","2016-01-16 08:37:18","2016-01-16 08:57:42","179","MIT Vassar St","42.355601213279265","-71.10394477844238","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1269","Subscriber",\N,"0"
"296","2016-01-16 08:56:56","2016-01-16 09:01:52","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1533","Subscriber","1991","1"
"785","2016-01-16 08:59:54","2016-01-16 09:12:59","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","1545","Subscriber","1988","1"
"294","2016-01-16 09:03:00","2016-01-16 09:07:55","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","107","Ames St at Main St","42.3625","-71.08822","731","Subscriber","1989","1"
"219","2016-01-16 09:09:57","2016-01-16 09:13:36","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","914","Customer","1963","1"
"530","2016-01-16 09:48:45","2016-01-16 09:57:35","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","107","Ames St at Main St","42.3625","-71.08822","1549","Subscriber","1989","1"
"202","2016-01-16 09:58:14","2016-01-16 10:01:37","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","179","MIT Vassar St","42.355601213279265","-71.10394477844238","703","Subscriber","1990","1"
"779","2016-01-16 10:21:59","2016-01-16 10:34:58","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","709","Subscriber","1980","1"
"1035","2016-01-16 10:25:16","2016-01-16 10:42:31","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","858","Subscriber","1997","1"
"173","2016-01-16 10:42:39","2016-01-16 10:45:33","179","MIT Vassar St","42.355601213279265","-71.10394477844238","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","762","Subscriber","1990","1"
"471","2016-01-16 10:57:42","2016-01-16 11:05:33","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","107","Ames St at Main St","42.3625","-71.08822","762","Subscriber","1990","1"
"419","2016-01-16 11:36:08","2016-01-16 11:43:07","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1289","Customer","1990","2"
"869","2016-01-16 11:39:19","2016-01-16 11:53:49","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1094","Subscriber","1988","2"
"664","2016-01-16 11:42:25","2016-01-16 11:53:30","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","709","Subscriber","1980","1"
"511","2016-01-16 11:48:56","2016-01-16 11:57:28","179","MIT Vassar St","42.355601213279265","-71.10394477844238","107","Ames St at Main St","42.3625","-71.08822","703","Subscriber","1980","2"
"392","2016-01-16 11:48:57","2016-01-16 11:55:30","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","635","Customer","1983","1"
"304","2016-01-16 12:09:37","2016-01-16 12:14:41","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","739","Customer","1987","1"
"916","2016-01-16 12:18:28","2016-01-16 12:33:44","179","MIT Vassar St","42.355601213279265","-71.10394477844238","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","962","Subscriber","1977","1"
"775","2016-01-16 12:21:12","2016-01-16 12:34:07","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","642","Subscriber","1997","1"
"271","2016-01-16 12:24:06","2016-01-16 12:28:38","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1062","Subscriber","1988","1"
"803","2016-01-16 12:28:32","2016-01-16 12:41:56","140","Danehy Park","42.388966","-71.132788","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1306","Subscriber","1987","2"
"474","2016-01-16 12:28:39","2016-01-16 12:36:34","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","702","Subscriber","1986","1"
"262","2016-01-16 12:28:56","2016-01-16 12:33:18","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","862","Subscriber","1978","1"
"274","2016-01-16 12:35:46","2016-01-16 12:40:20","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","1103","Subscriber","1989","1"
"284","2016-01-16 12:37:55","2016-01-16 12:42:40","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1084","Subscriber","1991","1"
"239","2016-01-16 12:40:02","2016-01-16 12:44:01","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1550","Subscriber","1986","1"
"1015","2016-01-16 12:41:54","2016-01-16 12:58:49","142","Alewife Station at Russell Field","42.396105","-71.139459","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1101","Customer","1977","1"
"317","2016-01-16 12:46:56","2016-01-16 12:52:13","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1548","Customer","1962","2"
"456","2016-01-16 12:54:46","2016-01-16 13:02:23","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","888","Customer","1970","1"
"218","2016-01-16 13:03:38","2016-01-16 13:07:17","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","117","Binney St / Sixth St","42.366095","-71.086388","1111","Customer","1978","1"
"363","2016-01-16 13:05:24","2016-01-16 13:11:28","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","707","Subscriber","1992","1"
"669","2016-01-16 13:07:29","2016-01-16 13:18:38","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","750","Customer","1983","1"
"464","2016-01-16 13:11:53","2016-01-16 13:19:38","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1550","Customer","1979","1"
"354","2016-01-16 13:20:27","2016-01-16 13:26:21","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","748","Customer","1954","1"
"341","2016-01-16 13:20:31","2016-01-16 13:26:12","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1104","Subscriber","1990","2"
"291","2016-01-16 13:23:53","2016-01-16 13:28:44","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1563","Subscriber","1991","2"
"289","2016-01-16 13:49:15","2016-01-16 13:54:04","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1101","Subscriber","1987","1"
"279","2016-01-16 13:50:11","2016-01-16 13:54:51","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","782","Subscriber","1989","1"
"282","2016-01-16 13:52:32","2016-01-16 13:57:15","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","943","Subscriber","1984","1"
"268","2016-01-16 13:53:11","2016-01-16 13:57:40","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1092","Subscriber","1993","1"
"372","2016-01-16 13:55:52","2016-01-16 14:02:05","177","University Park","42.36264779118595","-71.10006093978882","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1085","Subscriber","1984","1"
"457","2016-01-16 13:57:01","2016-01-16 14:04:38","179","MIT Vassar St","42.355601213279265","-71.10394477844238","177","University Park","42.36264779118595","-71.10006093978882","1528","Subscriber","1985","1"
"386","2016-01-16 13:59:43","2016-01-16 14:06:09","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1093","Subscriber","1994","2"
"1033","2016-01-16 14:07:19","2016-01-16 14:24:33","177","University Park","42.36264779118595","-71.10006093978882","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1565","Subscriber","1993","1"
"411","2016-01-16 14:07:52","2016-01-16 14:14:44","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","853","Subscriber","1989","1"
"188","2016-01-16 14:08:49","2016-01-16 14:11:58","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","862","Customer","1986","1"
"1399","2016-01-16 14:12:31","2016-01-16 14:35:51","142","Alewife Station at Russell Field","42.396105","-71.139459","142","Alewife Station at Russell Field","42.396105","-71.139459","1031","Customer","1949","1"
"824","2016-01-16 14:13:11","2016-01-16 14:26:55","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1557","Subscriber",\N,"0"
"138","2016-01-16 14:14:14","2016-01-16 14:16:33","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","177","University Park","42.36264779118595","-71.10006093978882","983","Subscriber","1991","1"
