"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"306","2016-02-12 14:36:10","2016-02-12 14:41:16","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1305","Customer","1970","1"
"2029","2016-02-12 14:39:32","2016-02-12 15:13:21","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","957","Subscriber",\N,"0"
"1653","2016-02-12 14:45:44","2016-02-12 15:13:17","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","786","Subscriber",\N,"0"
"403","2016-02-12 14:46:10","2016-02-12 14:52:54","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","705","Subscriber","1988","1"
"374","2016-02-12 14:48:08","2016-02-12 14:54:22","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","115","Porter Square Station","42.387995","-71.119084","984","Subscriber","1987","1"
"373","2016-02-12 14:48:11","2016-02-12 14:54:25","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","115","Porter Square Station","42.387995","-71.119084","870","Subscriber","1989","2"
"1360","2016-02-12 15:00:01","2016-02-12 15:22:41","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1297","Subscriber","1964","1"
"260","2016-02-12 15:10:18","2016-02-12 15:14:39","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1101","Subscriber","1992","1"
"310","2016-02-12 15:18:01","2016-02-12 15:23:12","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","638","Customer","1988","2"
"444","2016-02-12 15:18:44","2016-02-12 15:26:08","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","761","Customer","1987","2"
"471","2016-02-12 15:19:30","2016-02-12 15:27:21","107","Ames St at Main St","42.3625","-71.08822","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1097","Subscriber","1993","1"
"286","2016-02-12 15:20:48","2016-02-12 15:25:35","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","107","Ames St at Main St","42.3625","-71.08822","1047","Subscriber","1982","2"
"389","2016-02-12 15:26:29","2016-02-12 15:32:59","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1297","Subscriber","1964","1"
"401","2016-02-12 15:30:28","2016-02-12 15:37:10","115","Porter Square Station","42.387995","-71.119084","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","870","Subscriber","1989","2"
"380","2016-02-12 15:30:44","2016-02-12 15:37:04","115","Porter Square Station","42.387995","-71.119084","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","984","Subscriber","1987","1"
"386","2016-02-12 15:32:41","2016-02-12 15:39:08","107","Ames St at Main St","42.3625","-71.08822","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","749","Subscriber","1989","1"
"978","2016-02-12 15:33:07","2016-02-12 15:49:25","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1552","Subscriber","1987","1"
"356","2016-02-12 15:35:17","2016-02-12 15:41:14","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1546","Subscriber","1984","1"
"770","2016-02-12 15:36:07","2016-02-12 15:48:58","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","115","Porter Square Station","42.387995","-71.119084","1269","Customer","1968","1"
"265","2016-02-12 15:37:50","2016-02-12 15:42:15","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1532","Subscriber","1990","2"
"907","2016-02-12 15:41:08","2016-02-12 15:56:15","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","107","Ames St at Main St","42.3625","-71.08822","996","Subscriber","1991","1"
"297","2016-02-12 15:42:34","2016-02-12 15:47:32","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","754","Customer","1980","1"
"1187","2016-02-12 15:49:25","2016-02-12 16:09:13","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1536","Customer","1977","2"
"619","2016-02-12 15:50:48","2016-02-12 16:01:08","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","649","Subscriber","1984","1"
"313","2016-02-12 15:52:04","2016-02-12 15:57:18","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1022","Subscriber","1984","1"
"292","2016-02-12 15:53:04","2016-02-12 15:57:57","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","636","Subscriber","1991","1"
"473","2016-02-12 15:55:04","2016-02-12 16:02:57","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","107","Ames St at Main St","42.3625","-71.08822","1572","Customer","1991","1"
"316","2016-02-12 15:58:08","2016-02-12 16:03:24","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1532","Subscriber","1990","2"
"624","2016-02-12 15:59:08","2016-02-12 16:09:32","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","177","University Park","42.36264779118595","-71.10006093978882","783","Subscriber","1990","2"
"158","2016-02-12 16:06:34","2016-02-12 16:09:13","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1089","Subscriber","1997","1"
"483","2016-02-12 16:06:55","2016-02-12 16:14:58","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1529","Subscriber","1990","2"
"604","2016-02-12 16:08:02","2016-02-12 16:18:06","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","749","Subscriber","1989","1"
"1447","2016-02-12 16:15:47","2016-02-12 16:39:54","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","142","Alewife Station at Russell Field","42.396105","-71.139459","683","Subscriber","1950","1"
"581","2016-02-12 16:15:57","2016-02-12 16:25:38","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1297","Subscriber","1964","1"
"381","2016-02-12 16:20:15","2016-02-12 16:26:37","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","351","Customer","1974","1"
"386","2016-02-12 16:20:20","2016-02-12 16:26:47","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","641","Customer","1988","2"
"736","2016-02-12 16:24:32","2016-02-12 16:36:49","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1085","Customer","1991","1"
"590","2016-02-12 16:24:44","2016-02-12 16:34:35","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1093","Customer","1957","1"
"598","2016-02-12 16:24:43","2016-02-12 16:34:42","180","Mt Auburn","42.37478628706384","-71.13320231437683","115","Porter Square Station","42.387995","-71.119084","940","Customer","1974","2"
"470","2016-02-12 16:27:24","2016-02-12 16:35:15","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","176","Lesley University","42.38674802045056","-71.11901879310608","1529","Subscriber","1988","2"
"391","2016-02-12 16:29:06","2016-02-12 16:35:38","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1011","Subscriber","1987","2"
"553","2016-02-12 16:29:17","2016-02-12 16:38:31","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1569","Subscriber","1989","2"
"211","2016-02-12 16:31:21","2016-02-12 16:34:52","142","Alewife Station at Russell Field","42.396105","-71.139459","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","891","Customer","1985","1"
"294","2016-02-12 16:39:04","2016-02-12 16:43:58","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","774","Subscriber","1980","1"
"1164","2016-02-12 16:39:46","2016-02-12 16:59:11","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","140","Danehy Park","42.388966","-71.132788","650","Customer","1991","1"
"462","2016-02-12 16:41:27","2016-02-12 16:49:10","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1082","Customer","1970","2"
"547","2016-02-12 16:44:18","2016-02-12 16:53:25","115","Porter Square Station","42.387995","-71.119084","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","940","Customer","1971","1"
"422","2016-02-12 16:44:31","2016-02-12 16:51:34","179","MIT Vassar St","42.355601213279265","-71.10394477844238","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","959","Subscriber","1979","2"
"223","2016-02-12 16:47:13","2016-02-12 16:50:56","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","117","Binney St / Sixth St","42.366095","-71.086388","773","Subscriber","1991","1"
"200","2016-02-12 16:47:37","2016-02-12 16:50:58","177","University Park","42.36264779118595","-71.10006093978882","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","783","Subscriber","1990","2"
"556","2016-02-12 16:50:19","2016-02-12 16:59:36","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1278","Customer","1991","2"
"607","2016-02-12 16:50:39","2016-02-12 17:00:46","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","714","Subscriber","1975","1"
"186","2016-02-12 16:51:04","2016-02-12 16:54:11","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1339","Subscriber","1964","1"
"546","2016-02-12 16:51:15","2016-02-12 17:00:21","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","854","Subscriber","1989","2"
"215","2016-02-12 16:51:29","2016-02-12 16:55:05","107","Ames St at Main St","42.3625","-71.08822","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1293","Subscriber","1987","1"
"187","2016-02-12 13:14:07","2016-02-12 13:17:15","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1087","Subscriber","1993","1"
"919","2016-02-12 13:49:45","2016-02-12 14:05:04","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","983","Subscriber","1991","1"
"1719","2016-02-12 13:58:06","2016-02-12 14:26:46","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","999","Customer","1992","1"
"388","2016-02-12 14:02:32","2016-02-12 14:09:01","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","107","Ames St at Main St","42.3625","-71.08822","1108","Subscriber","1991","1"
"719","2016-02-12 14:07:18","2016-02-12 14:19:18","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1081","Customer","1970","1"
"515","2016-02-12 14:09:11","2016-02-12 14:17:46","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1546","Subscriber","1984","1"
"151","2016-02-12 14:18:30","2016-02-12 14:21:01","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1064","Subscriber","1997","1"
"506","2016-02-12 15:10:35","2016-02-12 15:19:01","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","762","Subscriber","1985","1"
"463","2016-02-12 15:15:36","2016-02-12 15:23:20","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","779","Subscriber","1995","1"
"274","2016-02-12 15:44:46","2016-02-12 15:49:21","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","177","University Park","42.36264779118595","-71.10006093978882","1546","Subscriber","1986","1"
"518","2016-02-12 16:26:50","2016-02-12 16:35:28","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","914","Subscriber","1989","2"
"242","2016-02-12 16:53:58","2016-02-12 16:58:01","117","Binney St / Sixth St","42.366095","-71.086388","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1270","Subscriber","1971","1"
"461","2016-02-12 16:56:23","2016-02-12 17:04:05","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","914","Subscriber","1989","2"
"368","2016-02-12 16:57:42","2016-02-12 17:03:50","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","774","Subscriber","1983","2"
"660","2016-02-12 17:00:09","2016-02-12 17:11:09","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1538","Subscriber","1994","2"
"170","2016-02-12 17:02:27","2016-02-12 17:05:18","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","143","EF - North Point Park","42.369885","-71.069957","945","Subscriber","1963","1"
"1185","2016-02-12 17:03:04","2016-02-12 17:22:49","140","Danehy Park","42.388966","-71.132788","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","650","Customer","1991","1"
"532","2016-02-12 17:03:49","2016-02-12 17:12:41","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","749","Subscriber","1985","1"
"380","2016-02-12 17:04:56","2016-02-12 17:11:16","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","774","Customer","1982","2"
"556","2016-02-12 17:05:37","2016-02-12 17:14:53","117","Binney St / Sixth St","42.366095","-71.086388","179","MIT Vassar St","42.355601213279265","-71.10394477844238","773","Subscriber","1970","1"
"194","2016-02-12 17:06:10","2016-02-12 17:09:24","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","640","Subscriber","1993","1"
"332","2016-02-12 17:06:36","2016-02-12 17:12:08","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1569","Customer","1989","1"
"443","2016-02-12 17:06:43","2016-02-12 17:14:07","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","959","Subscriber","1990","2"
"200","2016-02-12 17:07:33","2016-02-12 17:10:53","179","MIT Vassar St","42.355601213279265","-71.10394477844238","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1568","Subscriber","1984","1"
"832","2016-02-12 17:08:03","2016-02-12 17:21:56","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","723","Subscriber","1982","2"
"951","2016-02-12 17:09:09","2016-02-12 17:25:01","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1532","Subscriber","1989","1"
"614","2016-02-12 17:10:14","2016-02-12 17:20:28","177","University Park","42.36264779118595","-71.10006093978882","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1546","Customer","1965","1"
"340","2016-02-12 17:10:36","2016-02-12 17:16:16","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","736","Subscriber","1992","1"
"339","2016-02-12 17:10:34","2016-02-12 17:16:13","140","Danehy Park","42.388966","-71.132788","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","798","Subscriber","1967","2"
"570","2016-02-12 17:10:39","2016-02-12 17:20:10","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1561","Subscriber","1986","1"
"629","2016-02-12 17:10:48","2016-02-12 17:21:18","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","703","Customer","1986","1"
"471","2016-02-12 17:10:52","2016-02-12 17:18:44","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1086","Subscriber","1986","1"
"245","2016-02-12 17:12:47","2016-02-12 17:16:53","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","888","Customer","1976","1"
"214","2016-02-12 17:19:39","2016-02-12 17:23:14","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","649","Subscriber","1984","1"
"395","2016-02-12 17:19:44","2016-02-12 17:26:20","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","706","Customer","1978","1"
"424","2016-02-12 17:19:44","2016-02-12 17:26:48","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","917","Subscriber","1984","1"
"228","2016-02-12 17:20:07","2016-02-12 17:23:55","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","762","Customer","1973","2"
"537","2016-02-12 17:20:34","2016-02-12 17:29:31","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1114","Subscriber","1992","1"
"574","2016-02-12 17:24:13","2016-02-12 17:33:47","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","641","Subscriber","1982","1"
"490","2016-02-12 17:28:56","2016-02-12 17:37:06","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","115","Porter Square Station","42.387995","-71.119084","851","Subscriber","1981","2"
"504","2016-02-12 17:28:05","2016-02-12 17:36:30","107","Ames St at Main St","42.3625","-71.08822","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1573","Subscriber","1990","1"
"267","2016-02-12 17:30:12","2016-02-12 17:34:39","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","117","Binney St / Sixth St","42.366095","-71.086388","1091","Subscriber","1990","1"
"319","2016-02-12 17:36:56","2016-02-12 17:42:15","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1289","Subscriber","1987","1"
"185","2016-02-12 17:37:06","2016-02-12 17:40:12","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","772","Customer","1982","1"
"534","2016-02-12 17:39:26","2016-02-12 17:48:21","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1561","Subscriber","1979","2"
"250","2016-02-12 17:40:30","2016-02-12 17:44:40","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1083","Subscriber","1968","1"
"492","2016-02-12 17:42:12","2016-02-12 17:50:24","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1070","Subscriber","1985","1"
"887","2016-02-12 17:43:30","2016-02-12 17:58:17","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","652","Subscriber","1990","2"
"1088","2016-02-12 17:44:22","2016-02-12 18:02:31","177","University Park","42.36264779118595","-71.10006093978882","143","EF - North Point Park","42.369885","-71.069957","1262","Subscriber","1955","1"
"514","2016-02-12 17:46:50","2016-02-12 17:55:24","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1557","Customer","1974","2"
"686","2016-02-12 17:49:00","2016-02-12 18:00:27","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1101","Customer","1962","1"
"329","2016-02-12 17:49:44","2016-02-12 17:55:13","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","691","Subscriber","1992","1"
"382","2016-02-12 17:52:21","2016-02-12 17:58:44","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1264","Subscriber","1985","1"
"672","2016-02-12 17:53:36","2016-02-12 18:04:49","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1114","Subscriber","1992","1"
"233","2016-02-12 17:54:58","2016-02-12 17:58:52","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","883","Customer","1982","1"
"491","2016-02-12 17:58:41","2016-02-12 18:06:53","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1270","Subscriber","1986","1"
"678","2016-02-12 17:59:31","2016-02-12 18:10:49","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","770","Subscriber",\N,"0"
"1145","2016-02-12 17:59:33","2016-02-12 18:18:38","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1303","Subscriber",\N,"0"
"228","2016-02-12 17:59:42","2016-02-12 18:03:31","177","University Park","42.36264779118595","-71.10006093978882","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1287","Subscriber","1993","1"
"311","2016-02-12 18:00:29","2016-02-12 18:05:41","179","MIT Vassar St","42.355601213279265","-71.10394477844238","107","Ames St at Main St","42.3625","-71.08822","773","Subscriber","1984","1"
"209","2016-02-12 18:02:09","2016-02-12 18:05:38","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1564","Customer","1974","1"
"452","2016-02-12 18:04:12","2016-02-12 18:11:45","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","673","Subscriber","1984","1"
"127","2016-02-12 18:04:37","2016-02-12 18:06:45","141","Kendall Street","42.363560158429884","-71.08216792345047","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","742","Subscriber","1992","1"
"359","2016-02-12 18:05:46","2016-02-12 18:11:45","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1277","Customer","1973","1"
"1187","2016-02-12 18:05:52","2016-02-12 18:25:40","141","Kendall Street","42.363560158429884","-71.08216792345047","180","Mt Auburn","42.37478628706384","-71.13320231437683","1118","Subscriber","1975","2"
"679","2016-02-12 18:06:27","2016-02-12 18:17:47","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1561","Customer","1988","2"
"295","2016-02-12 18:11:05","2016-02-12 18:16:00","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","177","University Park","42.36264779118595","-71.10006093978882","1545","Subscriber","1992","1"
"175","2016-02-12 18:11:21","2016-02-12 18:14:16","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1270","Subscriber","1992","1"
"421","2016-02-12 18:12:02","2016-02-12 18:19:03","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","754","Subscriber","1988","2"
"386","2016-02-12 18:14:08","2016-02-12 18:20:35","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1548","Subscriber","1983","2"
"648","2016-02-12 18:17:17","2016-02-12 18:28:06","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1085","Subscriber","1991","1"
